Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,cover_url,cover_path
25734063,"Learning to See Creatively: Design, Color, and Composition in Photography",Bryan Peterson,"Peterson, Bryan",,"=""1607748274""","=""9781607748274""",0,4.11,Amphoto Books,Paperback,160.0,2015.0,1988.0,,2020/05/27,to-read,to-read (#72),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442876483i/25734063.jpg,images/book-cover/1607748274.jpg
11208649,Vivian Maier: Street Photographer,Vivian Maier,"Maier, Vivian","Geoff Dyer, John Maloof","=""1576875776""","=""9781576875773""",0,4.49,powerHouse Books,Hardcover,136.0,2011.0,2011.0,,2020/05/27,to-read,to-read (#71),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1341357103i/11208649.jpg,images/book-cover/1576875776.jpg
34394214,Magnum Contact Sheets,Kristen Lubben,"Lubben, Kristen",,"=""0500292914""","=""9780500292914""",0,4.69,Thames & Hudson,Paperback,524.0,2017.0,2011.0,,2020/05/27,to-read,to-read (#70),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1488050117i/34394214.jpg,images/book-cover/0500292914.jpg
41943000,"The 1-Page Marketing Plan: Get New Customers, Make More Money, And Stand out From The Crowd",Allan Dib,"Dib, Allan",,"=""1941142982""","=""9781941142981""",5,4.32,Successwise,Kindle Edition,224.0,2018.0,2016.0,2020/05/27,2020/03/22,,,read,"As a beginner in marketing, very informative and guided. ",,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1537338349i/41943000.jpg,images/book-cover/1941142982.jpg
6642715,The Forty Rules of Love,Elif Shafak,"Shafak, Elif",,"=""""","=""""",5,4.11,Viking,Hardcover,354.0,2010.0,2009.0,2020/05/25,2020/05/13,,,read,,,,1,0,,
51847897,The Indian Pantry: The Very Best of Rude Food,Vir Sanghvi,"Sanghvi, Vir",,"=""9353053226""","=""9789353053222""",0,3.89,Penguin,Kindle Edition,257.0,2018.0,,,2020/05/20,to-read,to-read (#69),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1569000665l/51847897.jpg,images/book-cover/9353053226.jpg
103592,"Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life (Norton Paperback)",Avinash K. Dixit,"Dixit, Avinash K.",Barry J. Nalebuff,"=""0393310353""","=""9780393310351""",0,3.87,W. W. Norton & Company,Paperback,393.0,1993.0,1991.0,,2020/05/12,to-read,to-read (#68),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347324446i/103592.jpg,images/book-cover/0393310353.jpg
38390751,The Infinite Game,Simon Sinek,"Sinek, Simon",,"=""073521350X""","=""9780735213500""",5,4.16,Portfolio,Hardcover,251.0,2019.0,2017.0,2020/05/12,2020/05/03,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1571114448i/38390751.jpg,images/book-cover/073521350X.jpg
34518020,Diary of a Young Girl,Anne Frank,"Frank, Anne",,"=""""","=""""",5,4.2,Maple Press,Paperback,342.0,2013.0,1947.0,2020/05/10,2020/04/29,,,read,,,,1,0,,
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",0,4.37,Scribner,Hardcover,368.0,2017.0,2017.0,,2020/05/05,to-read,to-read (#67),to-read,,,,0,0,,
43848929,Talking to Strangers: What We Should Know About the People We Don't Know,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316478520""","=""9780316478526""",5,4.0,"Little, Brown and Company",Hardcover,388.0,2019.0,2019.0,2020/05/03,2020/01/01,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1549393502i/43848929.jpg,images/book-cover/0316478520.jpg
35716103,Biriyani,Anthosh Echikkanam,"Echikkanam, Anthosh",,"=""8126473827""","=""9788126473823""",5,3.93,"D.C. Books, Printers, Publishers, Booksellers (10 September 2016)",Paperback,0.0,2016.0,,2019/11/24,2019/11/24,favorites,favorites (#2),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1500626650i/35716103.jpg,images/book-cover/8126473827.jpg
350900,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.",,"=""0671023373""","=""9780671023379""",4,4.37,Pocket Books,Paperback,224.0,1985.0,1946.0,2020/04/27,2016/08/30,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1403255929i/350900.jpg,images/book-cover/0671023373.jpg
48982218,The Science of Sci-Fi: From Warp Speed to Interstellar Travel,Erin  Macdonald,"Macdonald, Erin",,"=""""","=""""",4,3.93,Audible Original,Audible Audio,4.0,2019.0,2019.0,2020/04/24,2020/03/19,,,read,,,,1,0,,
51232637,Node.js API: Learn server-side JavaScript by building your own Node.js server from scratch,Greg Sidelnikov,"Sidelnikov, Greg",,"=""""","=""""",3,3.8,Learning Curve Books,Kindle Edition,111.0,2020.0,,2020/03/28,2020/03/28,,,read,,,,1,0,,
18664043,The User Experience Team of One: A Research and Design Survival Guide,Leah Buley,"Buley, Leah",,"=""1933820896""","=""9781933820897""",5,4.2,Rosenfeld Media,Kindle Edition,403.0,2013.0,,2020/03/23,2019/09/26,,,read,"If you haven’t read any UX related books, this is the very first book you have to read. It is focused on UX practices and gives us a total outline of the disciplines. ",,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1384804244i/18664043.jpg,images/book-cover/1933820896.jpg
52300107,Caffeine: How Caffeine Created the Modern World,Michael Pollan,"Pollan, Michael",,"=""""","=""""",4,3.72,Audible Original,Audible Audio,2.0,2020.0,2020.0,2020/03/19,2020/03/19,,,read,,,,1,0,,
42238886,Mindful Design: How and Why to Make Design Decisions for the Good of Those Using Your Product,Scott Riley,"Riley, Scott",,"=""1484242335""","=""9781484242339""",4,4.02,Apress,Paperback,338.0,2019.0,,2020/03/18,2020/01/27,,,read,"This is one of those book that every designer should read. The author dive deep into the science of design and explain the essence in detail. <br/>The book is written for beginners but I felt the ideas are not really comprehendible for beginners, especially because of the way of articulations. I wish the editing could have done better and the size could be shorter. ",,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1539000810i/42238886.jpg,images/book-cover/1484242335.jpg
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,Michael J. Gelb,"Gelb, Michael J.",,"=""0440508827""","=""9780440508823""",0,3.87,Dell,Hardcover,288.0,1999.0,,,2020/03/15,to-read,to-read (#66),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388266438i/13463.jpg,images/book-cover/0440508827.jpg
18702908,Angel Investing: The Gust Guide to Making Money & Having Fun Investing in Startups,David S. Rose,"Rose, David S.",Reid Hoffman,"=""1118858255""","=""9781118858257""",0,4.13,Wiley,Hardcover,283.0,2014.0,2014.0,,2020/03/05,to-read,to-read (#65),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1390173370i/18702908.jpg,images/book-cover/1118858255.jpg
46223297,Permanent Record,Edward Snowden,"Snowden, Edward",,"=""1250237238""","=""9781250237231""",5,4.3,Metropolitan Books,Hardcover,339.0,2019.0,2019.0,2020/02/26,2020/02/09,favorites,favorites (#47),read,"As expected, enlightening and alarming. Surprisingly very well written too.",,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1564666396i/46223297.jpg,images/book-cover/1250237238.jpg
14896494,The Iconic Photographs,William Kerry Purcell,"Purcell, William Kerry","Anthony Bannon, Steve McCurry","=""0714865133""","=""9780714865133""",5,4.74,Phaidon Press,Hardcover,272.0,2012.0,2010.0,2020/02/23,2020/02/23,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1355896168i/14896494.jpg,images/book-cover/0714865133.jpg
3828382,Tribes: We Need You to Lead Us,Seth Godin,"Godin, Seth",,"=""1591842336""","=""9781591842330""",1,3.8,Portfolio,Hardcover,151.0,2008.0,2008.0,2020/02/09,2020/01/29,,,read,Disappointed. The content is not good enough. Not up to Seth Godin standards. ,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347711639i/3828382.jpg,images/book-cover/1591842336.jpg
13155740,Extraordinary Everyday Photography: Awaken Your Vision to Create Stunning Images Wherever You Are,Brenda Tharp,"Tharp, Brenda",Jed Manwaring,"=""081743593X""","=""9780817435936""",5,3.82,Amphoto Books,Paperback,160.0,2012.0,2012.0,2020/02/07,2020/02/07,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1333579515i/13155740.jpg,images/book-cover/081743593X.jpg
44144500,"Strategic Writing for UX: Drive Engagement, Conversion, and Retention with Every Word",Torrey Podmajersky,"Podmajersky, Torrey",,"=""1492049395""","=""9781492049395""",0,4.22,O'Reilly Media,Paperback,192.0,2019.0,,,2020/02/03,to-read,to-read (#64),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1560928273i/44144500.jpg,images/book-cover/1492049395.jpg
217012,"Design Your Self: Rethinking the Way You Live, Love, Work, and Play",Karim Rashid,"Rashid, Karim",,"=""0060839023""","=""9780060839024""",2,3.78,Harper Paperbacks,Paperback,336.0,2006.0,2006.0,2020/01/27,2020/01/22,,,read,"This is a collection of general life advices. I would say this is not written for general audiences. People from a specific wealth and social segment can only follow most of the advices. <br/>Even though, it encourages us to look at every life decision that we make as a design decision, which is an interesting perspective to look at it. ",,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1436980083i/217012.jpg,images/book-cover/0060839023.jpg
7108725,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,"Sinek, Simon",,"=""1591842808""","=""9781591842804""",5,4.1,Portfolio,Hardcover,256.0,2009.0,2009.0,2018/09/29,2018/09/29,favorites,favorites (#44),read,,,,2,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1360936414i/7108725.jpg,images/book-cover/1591842808.jpg
36405964,Basheer Phalithangal(ബഷീർ  ഫലിതങ്ങൾ ),Azzez Tharuvana,"Tharuvana, Azzez",,"=""938526978X""","=""9789385269783""",5,3.5,Olive,Hardcover,89.0,2016.0,,2019/01/01,2019/01/01,favorites,favorites (#46),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1507908245i/36405964.jpg,images/book-cover/938526978X.jpg
43190966,Refactoring UI,Adam Wathan,"Wathan, Adam",Steve Schoger,"=""""","=""""",5,4.65,,ebook,252.0,2018.0,,2018/12/17,2018/12/17,favorites,favorites (#45),read,One of the excellent book on design. Instead of talking about cliches this book talks about very practical tips and gives an insight on how the designers mind works when he takes each tiny decisions. ,,,1,1,,
634583,Wings of Fire: An Autobiography,A.P.J. Abdul Kalam,"Kalam, A.P.J. Abdul",Arun Tiwari,"=""8173711461""","=""9788173711466""",5,4.29,Universities Press,Paperback,180.0,2011.0,1999.0,2018/05/19,2018/01/11,favorites,favorites (#42),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1588286863i/634583.jpg,images/book-cover/8173711461.jpg
13357595,ഹരിദ്വാരിൽ മണികൾ മുഴങ്ങുന്നു | Haridwaril Manikal Muzhangunnu,M. Mukundan,"Mukundan, M.",,"=""812642799X""","=""9788126427994""",0,3.74,DC Books,Paperback,100.0,2010.0,1972.0,2017/08/25,2017/08/24,favorites,favorites (#40),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1468153080i/13357595.jpg,images/book-cover/812642799X.jpg
34696391,Design Is Storytelling,Ellen Lupton,"Lupton, Ellen",,"=""194230319X""","=""9781942303190""",5,3.96,"Cooper Hewitt, Smithsonian Design Museum",Paperback,160.0,2017.0,2017.0,2018/05/30,2018/05/20,favorites,favorites (#43),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1525922442i/34696391.jpg,images/book-cover/194230319X.jpg
35872277,AATHMAVIN PUSTHAKATHALIL - ആത്മാവിൻ പുസ്തകതാളിൽ,Unnikrishnan Aavala,"Aavala, Unnikrishnan",Kamal,"=""8126467509""","=""9788126467501""",5,4.3,DC Books,Paperback,376.0,2017.0,,2017/08/24,2017/07/30,favorites,favorites (#39),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1501482598i/35872277.jpg,images/book-cover/8126467509.jpg
17352356,ഒരു ഭഗവദ്‌ഗീതയും കുറെ മുലകളും | Oru Bhagavadgeetayum Kure Mulakalum,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""""","=""""",5,3.79,DC Books,Paperback,144.0,2012.0,1967.0,2017/06/21,2017/04/25,favorites,favorites (#37),read,,,,1,1,,
17671377,വിശ്വവിഖ്യാതമായ മൂക്ക് | Viswavikhyathamaya Mookku,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""""","=""""",5,4.05,dc books,Paperback,,,1943.0,,2017/04/19,favorites,favorites (#35),read,,,,1,1,,
18009882,അനർഘനിമിഷം | Anarghanimisham,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""8171300642""","=""9788171300648""",5,3.85,DC Books,Paperback,72.0,1983.0,1945.0,,2017/04/10,favorites,favorites (#34),read,,,,2,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1485107663i/18009882.jpg,images/book-cover/8171300642.jpg
20945311,Designing with the Mind in Mind: Simple Guide to Understanding User Interface Design Guidelines,Jeff                                                 Johnson,"Johnson, Jeff",,"=""""","=""""",0,4.11,Morgan Kaufmann,Kindle Edition,234.0,2013.0,2010.0,2019/09/06,2017/01/10,favorites,favorites (#31),read,,,,1,1,,
9422683,JavaScript Patterns: Build Better Applications with Coding and Design Patterns,Stoyan Stefanov,"Stefanov, Stoyan",,"=""0596806752""","=""9780596806750""",0,4.17,O'Reilly Media,Paperback,216.0,2010.0,2010.0,,2017/01/10,favorites,favorites (#30),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1344668503i/9422683.jpg,images/book-cover/0596806752.jpg
11698359,"Universal Methods of Design: 100 Ways to Research Complex Problems, Develop Innovative Ideas, and Design Effective Solutions",Bella Martin,"Martin, Bella",Bruce M. Hanington,"=""1592537561""","=""9781592537563""",1,4.21,Rockport Publishers,Hardcover,208.0,2012.0,2012.0,,2017/01/10,favorites,favorites (#29),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1344683703i/11698359.jpg,images/book-cover/1592537561.jpg
13179281,മനുഷ്യന് ഒരു ആമുഖം | Manushyanu Oru Aamugham,Subhash Chandran,"Chandran, Subhash",,"=""""","=""""",5,4.2,D C Books,Paperback,370.0,2010.0,2010.0,2018/05/20,2017/01/10,favorites,favorites (#32),read,,,,1,1,,
27845536,ഒരു ഭയങ്കര കാമുകൻ | Oru Bhayankara Kamukan,Unni R.,"R., Unni",,"=""8126464739""","=""9788126464739""",5,3.62,DC Books,Paperback,120.0,2015.0,2015.0,2017/03/17,2017/03/16,favorites,favorites (#33),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1447761146i/27845536.jpg,images/book-cover/8126464739.jpg
10413697,ബാല്യകാലസഖി | Balyakalasakhi,Vaikom Muhammad Basheer,"Basheer, Vaikom Muhammad",,"=""""","=""""",0,4.24,DC Books,Paperback,88.0,,1944.0,,2016/11/07,favorites,favorites (#27),read,,,,1,0,,
12552587,സിംഹഭൂമി | Simhabhoomi,S.K. Pottekkatt,"Pottekkatt, S.K.",,"=""""","=""""",5,4.02,DC Books,Paperback,,,1954.0,2017/01/08,2017/01/07,favorites,favorites (#28),read,,,,1,0,,
14760366,കഥകള്‍ | Kadhakal,Unni R.,"R., Unni",,"=""812643449X""","=""9788126434497""",0,3.72,DC Books,Paperback,183.0,2012.0,2012.0,,2016/09/11,favorites,favorites (#26),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338708459i/14760366.jpg,images/book-cover/812643449X.jpg
23158207,How Google Works,Eric Schmidt,"Schmidt, Eric",Jonathan Rosenberg,"=""""","=""""",5,4.05,Grand Central Publishing,ebook,286.0,2014.0,2014.0,2020/01/20,2016/08/27,favorites,favorites (#1),read,,,,1,1,,
106835,The Intelligent Investor,Benjamin Graham,"Graham, Benjamin","Jason Zweig, Warren Buffett","=""0060555661""","=""9780060555665""",4,4.24,Harper Business,Paperback,623.0,2006.0,1949.0,2019/01/23,2016/06/01,favorites,favorites (#21),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1409602421i/106835.jpg,images/book-cover/0060555661.jpg
130730,Universal Principles of Design,William Lidwell,"Lidwell, William","Kritina Holden, Jill Butler","=""1592530079""","=""9781592530076""",5,4.16,Rockport Publishers,Hardcover,216.0,2003.0,2003.0,2016/09/28,2016/06/02,favorites,favorites (#22),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328754391i/130730.jpg,images/book-cover/1592530079.jpg
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,"Edwards, Betty",,"=""0874774241""","=""9780874774245""",5,3.87,Tarcher,Paperback,291.0,1999.0,1979.0,2018/02/18,2016/06/29,favorites,favorites (#23),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348133732i/627206.jpg,images/book-cover/0874774241.jpg
738248,A Brief History of Time: From the Big Bang to Black Holes,Stephen Hawking,"Hawking, Stephen",,"=""""","=""""",5,4.21,Bantam,Mass Market Paperback,211.0,1989.0,1988.0,2016/10/01,2016/07/26,favorites,favorites (#24),read,,,,1,1,,
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",5,4.12,HarperCollins Canada ,Hardcover,247.0,2008.0,2008.0,2019/10/02,2016/08/27,favorites,favorites (#25),read,,,,1,1,,
14062004,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0141033576""","=""9780141033570""",4,4.17,Penguin,Paperback,499.0,2012.0,2011.0,2016/08/13,2016/02/27,favorites,favorites (#16),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1337593393i/14062004.jpg,images/book-cover/0141033576.jpg
19346543,The Art of Thinking Clearly,Rolf Dobelli,"Dobelli, Rolf",,"=""0062343963""","=""9780062343963""",5,3.85,Harper,Mass Market Paperback,384.0,2014.0,2011.0,2019/08/15,2016/05/20,favorites,favorites (#20),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1400833629i/19346543.jpg,images/book-cover/0062343963.jpg
14289134,Learning Javascript Design Patterns,Addy Osmani,"Osmani, Addy",,"=""""","=""""",5,3.83,O'Reilly,ebook,227.0,2012.0,2011.0,2016/06/19,2016/05/06,favorites,favorites (#19),read,,,,1,0,,
15707339,കഥകൾ | Kathakal,Santhosh Aechikkanam,"Aechikkanam, Santhosh",,"=""8126434686""","=""9788126434688""",2,3.48,D C Books,Paperback,288.0,2012.0,2012.0,2016/04/23,2016/03/31,favorites,favorites (#18),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1339793315i/15707339.jpg,images/book-cover/8126434686.jpg
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",5,3.98,Random House,Hardcover,291.0,2007.0,2006.0,2019/09/26,2016/02/27,favorites,favorites (#13),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1402600211i/69242.jpg,images/book-cover/1400064287.jpg
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",5,3.92,HarperCollins,Paperback,197.0,1993.0,1988.0,2016/03/17,2016/02/27,favorites,favorites (#15),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1483412266i/865.jpg,images/book-cover/0061122416.jpg
40488122,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""""","=""""",4,4.13,Random House,Kindle Edition,405.0,2012.0,2012.0,2018/12/31,2016/02/27,favorites,favorites (#12),read,,,,1,0,,
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",5,4.15,Basic Books,Paperback,257.0,2002.0,1988.0,,2016/02/27,favorites,favorites (#9),read,,,,2,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442460745i/840.jpg,images/book-cover/0465067107.jpg
10438154,ആടുജീവിതം | Aatujeevitham,Benyamin,"Benyamin, Benyamin",,"=""""","=""""",5,4.31,Green Books,Paperback,220.0,2008.0,2008.0,,2016/02/27,favorites,favorites (#11),read,,,,1,0,,
6732019,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0307463745""","=""9780307463746""",5,3.98,Crown Currency,Hardcover,279.0,2010.0,2010.0,2019/12/17,2019/09/26,favorites,favorites (#8),read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1391275636i/6732019.jpg,images/book-cover/0307463745.jpg
22091581,Traction: A Startup Guide to Getting Customers,Gabriel Weinberg,"Weinberg, Gabriel",Justin Mares,"=""0976339609""","=""9780976339601""",5,4.11,S-curve Publishing,Hardcover,288.0,2014.0,2014.0,2019/11/09,2019/09/26,favorites,favorites (#6),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1400128208i/22091581.jpg,images/book-cover/0976339609.jpg
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",5,3.87,Harper,Paperback,212.0,2016.0,2016.0,2019/12/28,2019/09/26,favorites,favorites (#7),read,,,,1,0,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.34,Vintage,Paperback,512.0,2015.0,2011.0,2019/07/03,2019/04/07,favorites,favorites (#3),read,,,,1,1,,
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",5,4.16,Grand Central Publishing,Hardcover,296.0,2016.0,2016.0,2019/10/20,2019/09/26,favorites,favorites (#5),read,,,,1,1,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1447957962i/25744928.jpg,images/book-cover/1455586692.jpg
25814544,Sprint: How to Solve Big Problems and Test New Ideas in Just Five Days,Jake Knapp,"Knapp, Jake","John Zeratsky, Braden Kowitz","=""""","=""9781501121746""",5,4.19,Simon & Schuster,Hardcover,274.0,2016.0,2016.0,2019/07/21,2019/07/04,favorites,favorites (#4),read,,,,1,1,,
40775118,Unlearn: 101 Simple Truths for a Better Life,Humble the Poet,"Poet, Humble the",,"=""0062905163""","=""9780062905161""",1,4.0,HarperOne,Hardcover,320.0,2019.0,2014.0,2020/01/19,2020/01/11,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1539710335i/40775118.jpg,images/book-cover/0062905163.jpg
44578509,"The Great Mental Models: General Thinking Concepts, Vol. I",Shane Parrish,"Parrish, Shane",,"=""1999449002""","=""9781999449001""",0,4.07,Farnam Street Media Inc.,Hardcover,183.0,2019.0,2018.0,,2020/01/18,to-read,to-read (#63),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1553378197i/44578509.jpg,images/book-cover/1999449002.jpg
36501797,Trillion Dollar Coach: The Leadership Playbook of Silicon Valley's Bill Campbell,Eric Schmidt,"Schmidt, Eric","Jonathan Rosenberg, Alan Eagle","=""0062839276""","=""9780062839275""",0,3.98,Harper Business,Audible Audio,,2019.0,2019.0,,2020/01/14,to-read,to-read (#62),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1551314075i/36501797.jpg,images/book-cover/0062839276.jpg
44595007,Indistractable: How to Control Your Attention and Choose Your Life,Nir   Eyal,"Eyal, Nir",Julie Li,"=""194883653X""","=""9781948836531""",0,3.74,BenBella Books,Hardcover,290.0,2019.0,2019.0,2020/01/11,2019/12/11,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1559847987i/44595007.jpg,images/book-cover/194883653X.jpg
18693655,A Mind for Numbers: How to Excel at Math and Science (Even If You Flunked Algebra),Barbara Oakley,"Oakley, Barbara",,"=""039916524X""","=""9780399165245""",0,4.19,The Penguin Group,Paperback,336.0,2014.0,2014.0,,2020/01/11,to-read,to-read (#61),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1575009552i/18693655.jpg,images/book-cover/039916524X.jpg
39873848,The Polymath: Unlocking the Power of Human Versatility,Waqas   Ahmed,"Ahmed, Waqas",,"=""1119508517""","=""9781119508519""",0,3.86,Wiley,Kindle Edition,333.0,2019.0,2019.0,,2020/01/01,to-read,to-read (#60),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1539101270i/39873848.jpg,images/book-cover/1119508517.jpg
40405444,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""0525536515""","=""9780525536512""",0,4.05,Portfolio,Hardcover,284.0,2019.0,2019.0,,2019/12/11,to-read,to-read (#59),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1544192948i/40405444.jpg,images/book-cover/0525536515.jpg
18774981,Waking Up: A Guide to Spirituality Without Religion,Sam Harris,"Harris, Sam",,"=""1451636016""","=""9781451636017""",2,3.9,Simon & Schuster,Hardcover,256.0,2014.0,2014.0,2019/12/09,2016/02/27,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1415677308i/18774981.jpg,images/book-cover/1451636016.jpg
36671085,Educational Psychology,S.K. Mangal,"Mangal, S.K.",,"=""9382075658""","=""9789382075653""",1,2.5,Tandon Publications Ludhiana,Paperback,602.0,,,2019/12/02,2019/12/02,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1511775723i/36671085.jpg,images/book-cover/9382075658.jpg
549331,"Doing Psychology Experiments, 7th Edition",David W. Martin,"Martin, David W.",,"=""0495115770""","=""9780495115779""",0,3.85,Thomson/Wadsworth,Paperback,380.0,2007.0,1977.0,,2019/12/02,to-read,to-read (#58),to-read,,,,0,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348400600i/549331.jpg,images/book-cover/0495115770.jpg
20321672,ശ്വാസം | Swasam,Santhosh Aechikkanam,"Aechikkanam, Santhosh",,"=""8126449128""","=""9788126449125""",5,3.83,D C Books,Paperback,97.0,2017.0,,2019/11/26,2019/11/26,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388164126i/20321672.jpg,images/book-cover/8126449128.jpg
13333365,കൊമാല | Komala,Santhosh Aechikkanam,"Aechikkanam, Santhosh",,"=""8126418958""","=""9788126418954""",5,3.83,D C Books,Paperback,80.0,2010.0,2006.0,2019/11/25,2019/11/25,,,read,,,,1,0,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1325137056i/13333365.jpg,images/book-cover/8126418958.jpg
